source_id,category,store_name,main_menu,price,road_address,district,latitude,longitude,image_url_1,image_url_2,image_url_3
742,KOREAN,비니거니 치킨호프,허브 후라이드치킨,13000.0,서울특별시 양천구 중앙로46길 20-1 1층,양천구,37.522216269784,126.854375824267,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/06648384-c634-46bc-b72e-31df349e924e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2df6d502-71a7-4852-b431-5b66674d5088.jpg,
743,KOREAN,산들바람,비빔밥,8000.0,서울특별시 양천구 오목로 276-4 (목동) 1층,양천구,37.5250880880196,126.86791068637,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7becae9b-4cfd-4c74-a55c-438ca7ab7d70.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/83f4f350-66dc-4887-8ab4-f6797040850e.jpg,
744,CHINESE,소문장,짜장면,4000.0,서울특별시 양천구 목동중앙북로4길 20 1층,양천구,37.5478172971015,126.86421637039,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4b54f221-a49b-42dc-92cd-f4b1dd797011.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bb3be6a5-87bf-47e7-92c4-e9a1dfa3a94a.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/75c5632e-b43a-4f46-80a3-9842c75e3fc4.jpg
745,KOREAN,소소연,한우곰탕 (포장),6000.0,"서울특별시 양천구 목동중앙로 43 (목동, 목동 글로리파크) 1층 102호",양천구,37.5335410020886,126.869525224448,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c30286cf-464d-4c79-be62-41a209ee8639.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/568aed84-8646-4d0e-967a-501874ba11b9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cf9eba1d-bff8-4810-8b20-a23c14161771.jpg
746,KOREAN,시골집,돼지국밥,9000.0,"서울특별시 양천구 은행정로4길 25 (신정동, SM엘루이아파트) 1층",양천구,37.5215008347482,126.862615322582,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3c77d311-47e0-48bc-a472-3c45604959d9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0882968f-f5e4-437a-84e6-407efb51ea96.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/28a58036-bcac-4f29-9ae6-228a9ddf6c69.jpg
747,KOREAN,오대쌀김밥홀로생칼국수,홀로생칼국수,5500.0,"서울특별시 양천구 목동중앙남로 46 (목동, 목동 미소래 아파트) 상가1층 103호",양천구,37.5378392316875,126.866949080107,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ccf7cc89-9ceb-4acc-85c5-b8ed466f9952.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ddbec164-fb26-4383-8029-9c70048a22da.jpg,
748,KOREAN,오시면,즉석떡볶이,4000.0,"서울특별시 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체) 상가 B동 1층 108호",양천구,37.5204176021651,126.851340568488,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d94a3cc1-e90c-4492-9baa-88a80f939d2c.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1a94e151-07de-409b-a714-4d33faeb2639.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0c0e39de-0bd7-4e1e-b1dd-37d23d8e1f42.jpg
749,KOREAN,요리샘의 곰탕,사골곰탕,10000.0,서울특별시 양천구 은행정로5길 11 (신정동) 1층,양천구,37.5211249834789,126.858608685766,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8daed7e5-daea-44c1-90c9-7c70fd6c3b27.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9a8d8921-7b65-4483-9973-76004a2b3882.jpg,
750,CHINESE,이용성국수맛집,짜장면,6500.0,"서울특별시 양천구 목동중앙북로7가길 10 (목동, 정목빌딩) 1층",양천구,37.5487267108383,126.866859342763,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/39f9679e-eefb-4380-a27c-177234211a67.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/66f544e6-dc61-49a7-bd77-6fdbce1806c7.jpeg,
751,KOREAN,조은식당,고등어조림,6500.0,서울특별시 양천구 목동동로 339 목동트윈빌 140호,양천구,37.5321753616364,126.876743891714,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c57dc17d-d511-4780-840a-bc1bd644fb8f.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/11779dea-9bdb-4ce9-8deb-5eb616b9a980.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e1bad95a-b320-453e-80a6-b18e330c5764.jpg
752,ETC,조이사이공,양지 차돌 쌀국수탕면,7500.0,서울특별시 양천구 목동중앙북로 81 (목동) 1층,양천구,37.546543807741,126.872191581726,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f0aee82a-2675-493a-8a24-b4febe0d918e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fdf3a8c0-ad0c-4338-a601-ae06763b9aae.jpg,
753,CHINESE,차이나,짜장면,6000.0,"서울특별시 양천구 목동로3길 57 (신정동, 양천아파트) 105호",양천구,37.5094542561098,126.862162255157,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/890bd634-44de-4dd4-a634-fa766bfbba8c.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/145c5f7d-b648-4fa3-9649-a8cda67920d3.jpg,
754,JAPANESE,칸키라멘,칸키라멘,10000.0,서울특별시 양천구 오목로48길 10 (신정동) 1층,양천구,37.5249971365423,126.862816839221,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9568c480-c072-451d-a8bd-83b32bd49ac4.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8ac4d59a-c517-41e3-8fa1-27d9fa9e4917.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/310263dd-0736-4883-829a-155f0b46e53f.jpg
755,KOREAN,토마토김밥,김밥,2000.0,서울특별시 양천구 은행정로 19 (신정동) 1층,양천구,37.5214353269891,126.859622803375,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/126f1e88-ed6a-41d8-b4d0-ee97268b02a9.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b84f3d16-426f-47c5-9bb0-54453ea707d0.jpg,
756,KOREAN,풍성돼지갈비와 뒷고기 전문,돼지양념갈비(4인분이상 주문 시),6000.0,서울특별시 양천구 월정로38길 10 (신월동) 1층,양천구,37.5391532356641,126.833736718248,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1a36a752-50e4-4056-8440-9f3d551e85e5.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a2b5518e-6d49-477d-8a39-8fe7c87e0587.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/6047cc43-d2bb-467b-bc86-82515205a8ac.jpg
757,KOREAN,할범탕수육,탕수육,3000.0,서울특별시 양천구 목동중앙북로 15 1층,양천구,37.5485322830583,126.865356320485,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/880b9973-6d28-4a79-9edf-4416772338a7.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bb249d27-ae81-420c-a7e7-5b83ded9ff89.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f07371e1-2d29-4c27-95fa-2791d0ac4dc9.jpg
758,KOREAN,호랑이돈까스,치즈+등심돈까스,10000.0,"서울특별시 양천구 신월로15길 7 (신월동, 길성아파트) 1층",양천구,37.5190288155623,126.841716283854,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/2bcfbb5e-a280-4bf7-a70c-6dea76ed0d89.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/96a2134d-8bec-43f4-8835-31edd72bc993.jpg,
759,KOREAN,홍고집부대찌개,부대찌개,8000.0,서울특별시 양천구 지양로 91 (신월동) 2층,양천구,37.5230016069274,126.831936221918,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/1b03e069-35b7-4479-ba17-89c750f27d28.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fd4e7210-12e8-4163-8f33-21d21723393d.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9beeb542-7943-4b21-b25e-9e738c80cdde.jpg
760,KOREAN,홍두깨손칼국수,수제손칼국수,6000.0,서울특별시 양천구 중앙로 256 (신정동) 1층,양천구,37.519320757538,126.853605231171,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8a5ea561-60e9-491d-bcee-b4dd4912738b.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ee062fe2-bfc0-43c8-9d9d-5094deb37e4f.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9b9c5caa-db2d-4f55-8b1d-f9e55006b21e.jpg
761,KOREAN,홍두깨칼국수,-,,"서울특별시 양천구 오목로7길 25 (신월동, 성우아파트) 1층 상가",양천구,37.5240856826558,126.841040760226,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/45b133f6-76a8-4455-955f-5e78b001d149.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/93001279-eeda-4421-827c-b6429458f81e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8d788110-9e8e-4802-9b7d-b7172b752fd2.jpg
762,CHINESE,홍콩반점,짜장면,4000.0,서울특별시 양천구 곰달래로 9-1 1층,양천구,37.5298960209778,126.833749688333,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/16713a51-6c37-42c7-b2ae-693a5e48e4d5.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3b131ad0-2ebb-4395-8239-ca9fa7a69744.jpg,
763,CHINESE,화미향,고기짬뽕,8000.0,서울특별시 양천구 지양로 56 (신월동) 1층,양천구,37.5207812843481,126.834692866915,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/41aecea5-5cbf-4f97-a9d5-647e2c48a4d5.png,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9b21dcc9-76f1-49f8-840e-50872b5a7c26.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e2adf501-254f-4552-98a3-2d1ea144d50a.jpg
764,KOREAN,공가김밥,김치찌개,7000.0,서울특별시 강서구 양천로 583 (염창동) 1층,강서구,37.5571161918617,126.864347419732,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/409ab660-b76b-4599-b88e-2ae4dfb80158.jpg,,
765,KOREAN,까치산 냉면&김치찌개,김치찌개(포장),7000.0,"서울특별시 강서구 강서로15길 40 (화곡동, 감성하이츠) 101호",강서구,37.5323197074745,126.843845521154,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/042a089c-8b27-4f9f-9379-ede6a1e7871b.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5464eeb1-5e28-4885-9b27-69403874c730.jpg,
766,KOREAN,나들이김밥,김밥,2000.0,"서울특별시 강서구 강서로56나길 110 (등촌동, 부영아파트) 1층",강서구,37.5635151546596,126.842838841866,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/0d84372f-6449-4ade-80c7-f885ca290575.jpg,,
767,KOREAN,다이아몬드 닭강정,크리스피치킨(포장),13000.0,서울특별시 강서구 강서로47길 36 (내발산동) 1층,강서구,37.552953373962,126.834185904309,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/95d41a09-5a47-4c12-8dec-9be1fd8f1212.jpg,,
768,CHINESE,도화루,짜장면,5000.0,서울특별시 강서구 방화대로7길 59 (공항동) 1층,강서구,37.5558930116491,126.812875876836,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/80783dde-63e0-4448-bdcd-1abcd9eca69b.jpg,,
769,KOREAN,돈까스 몬스터,왕돈까스,8500.0,서울특별시 강서구 금낭화로24길 29-8 (방화동) 1층,강서구,37.5786697742386,126.814920490566,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/e958db30-a7a9-47fb-ae4f-74d0de89c5f1.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d5596895-8bee-432e-97f1-2eec24ebdec7.jpg,
770,KOREAN,돈오야,숙성삼겹살(170g),10900.0,서울특별시 강서구 강서로 55 (화곡동) 1층,강서구,37.5326570151971,126.845882787187,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c05006ce-aad1-4d7c-a45d-5a98176a9cf2.jpg,,
771,CHINESE,뜸부기네 짜장&짬뽕,짜장면,5500.0,서울특별시 강서구 금낭화로 128 (방화동) 111호,강서구,37.5765585554781,126.812685159793,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dcc9671a-a0d5-435e-ae39-fe86403a1f07.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3a4170ba-2ec5-4bca-bbe2-44f65718f88a.jpg,
772,KOREAN,롤리밥스,된장찌개,7000.0,서울특별시 강서구 양천로 351 (가양동) 1층,강서구,37.568355539614,126.841870721959,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/325f1de4-2f1c-45da-a128-53c93a19808f.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c9dde1a6-952b-47ba-9ddb-e47a9cc137e3.jpg,
773,CHINESE,만다린1997,탕수육+쟁반짜장2+만두,27000.0,"서울특별시 강서구 강서로68길 36 (등촌동, 등촌주공1,2단지아파트) 201호",강서구,37.5653839531639,126.84226376783,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f55c5971-c9ce-49a5-af30-a359ccb3bec4.jpg,,
774,KOREAN,먹깨비김밥,김밥,3000.0,서울특별시 강서구  강서로 39 101호,강서구,37.5313576591579,126.846695520611,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4b47fd1b-6769-4d73-8cda-b4b629c3bcc6.png,,
775,KOREAN,메밀이랑 면이랑,자장면,7000.0,서울특별시 강서구 강서로263-17 1층,강서구,37.5492576127203,126.835244139208,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4c6cacc5-c7b5-450f-8fe7-5d7b142fc151.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/91dd8351-c4f4-419e-a21d-436b725122b9.jpg,
776,CHINESE,명가중화요리,자장면,7000.0,서울특별시 강서구 화곡로61길 100 청석빌딩102호,강서구,37.5584442336471,126.847003570425,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/571d8add-f90d-43b6-9509-70322d9ba0a1.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/22e01542-f9cb-4de6-940e-4b9cd2bb7345.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7871724a-9008-4acc-bd00-c4fda025253d.jpg
777,CHINESE,명지각,짜장면,7000.0,서울특별시 강서구 강서로 337 (내발산동) 1층 104호,강서구,37.5558629211238,126.837068220627,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/26fa7188-3bd3-48cf-9917-e1d7609220f3.jpg,,
778,KOREAN,미스터 육회연어왕 강서점,육회비빔밥,7900.0,서울특별시 강서구 까치산로 92 (화곡동) 1층,강서구,37.5465204407109,126.848264213709,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/44a20767-5e7d-4060-a6a4-2ea9567afd9b.jpg,,
779,KOREAN,미키식당,백반,8000.0,서울특별시 강서구 양천로26길 26 (마곡동) 1층,강서구,37.5726941303595,126.81846924855,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/4741814d-f594-493d-8400-0955c9dba9cc.jpg,,
780,KOREAN,부부칼국수,칼국수,9000.0,서울특별시 강서구 강서로 56가길 47 1층,강서구,37.5617021869591,126.840099440935,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/27766f3a-0a7b-4a77-b682-fb78dfd3d7b1.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ccfa4303-52ef-4c53-be95-8dcef11cea18.jpg,
781,KOREAN,비니거니치킨,은은담백 후라이드,14000.0,서울특별시 강서구 까치산로 36 (화곡동) 1층,강서구,37.5427131274326,126.844277707085,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f8878505-d0a9-4bd4-a0a4-c215d9909eb4.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/da4307d8-01b4-44d4-b377-fc1ccfb6f703.jpg,
782,KOREAN,소라샤브샤브칼국수,가정식백반,7000.0,서울특별시 강서구 화곡로31길 19 (화곡동) 1층,강서구,37.5440827346594,126.842173323858,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/b740538c-9ac8-4217-a273-561d4ebcea50.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fb71f9ba-e044-421e-9114-0605a8ca9ff1.jpg,
784,KOREAN,송화순대곱창,김치찌개,8000.0,서울특별시 강서구 강서로45나길 27 (내발산동) 1층,강서구,37.5492355727453,126.835462707105,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ea03b61b-4396-4c4a-8a2d-aed804f0d1dd.jpg,,
785,CHINESE,수짬뽕,짜장면,6000.0,서울특별시 강서구 강서로45가길 10 (화곡동) 1층,강서구,37.5474870635534,126.835374437229,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/bddad1e2-79fe-42ff-9db8-fc8de61c700d.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ab8779fa-6947-4fa7-923a-c6014d1baca7.jpg,
786,KOREAN,시골칼국수,칼국수,6000.0,서울특별시 강서구 방화대로7나길45,강서구,37.5562407744319,126.813260479255,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/fd94c704-be3a-458a-a075-5eefe4ce4f0a.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/3c366e0a-f9c9-4920-8600-69997cd42433.jpg,
787,CHINESE,쓰부,-,,서울특별시 강서구 까치산로 172 (화곡동) 1층,강서구,37.5525280352022,126.853408799614,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/8cd03896-96dc-4738-a395-04aaff68fd5a.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5a3dd468-a612-432a-92e3-d968cecfaf58.jpeg,
788,WESTERN,아메리칸멕스,타코치킨,8900.0,서울특별시 강서구 마곡중앙6로 45 (마곡동) A동 106호,강서구,37.5606312206415,126.832720625607,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5a949728-b5ac-4093-8fca-82f4ed53ee46.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/01246cac-d1b5-4358-b823-20399469d7bd.jpg,
789,KOREAN,에펠샐러드,두부포케,8500.0,서울특별시 강서구 마곡서로 170 (마곡동) 101호,강서구,37.5693037061292,126.825592637016,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d66d4628-ba63-4067-b2e1-594e45062019.jpg,,
790,KOREAN,영이옛날통닭,옛날통닭(포장),9000.0,서울특별시 강서구 까치산로 193 (화곡동) 1층,강서구,37.5544426239215,126.854111806982,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/9539f640-a58d-44aa-af41-961546cd84e2.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5cca8a35-83b7-4fae-ac77-459e753051d7.jpg,
791,KOREAN,예닮,보리밥정식,9000.0,서울특별시 강서구 등촌로39길 17 (등촌동) _,강서구,37.5455753230499,126.861330599034,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/be88cd20-9f3e-4426-99d4-64b855b04305.jpg,,
792,KOREAN,옛날칼국수,칼국수,6000.0,서울특별시 강서구 강서로 18길 8-14 -,강서구,37.5331043292666,126.846480374592,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d3d96a00-7741-409c-914f-19bdc9087abe.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/388761ea-ea32-4f9b-a72e-51733fab259e.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d4ded493-a514-4d2c-a98b-9e955969875c.jpg
793,KOREAN,옥냉면 막국수,냉면,7000.0,서울특별시 강서구 금낭화로 70 (방화동) 1층,강서구,37.5716136057841,126.811705480812,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cfb0d7df-c0ec-486e-ab00-243df7668262.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/35d8de87-cb30-4b8e-9abc-d3df9188bb9d.jpg,
794,KOREAN,왕세숫대야냉면,냉면,5000.0,서울특별시 강서구 공항대로423 -,강서구,37.555567479084,126.854371723846,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/c4238636-bc30-4646-907b-d611983d0aad.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/a5bcc3e9-832a-46e4-86dc-dd2c92bbdf6c.jpg,
795,JAPANESE,우미마토,(7코스)오마카세,35000.0,서울특별시 강서구 공항대로 219 (마곡동) 114호,강서구,37.5596348826715,126.83201084043,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7211b526-0ed3-4f3f-b4d7-7a55bfcc8694.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/73a0bb95-ccdb-47e4-8a96-f89d0848bdbf.jpg,
796,KOREAN,우장회관,냉동삼겹살(170g),10900.0,서울특별시 강서구 강서로45길 46 (내발산동) 1층,강서구,37.5481477210482,126.833607314493,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7e4fe784-41ed-4451-b43e-53ba06e164dc.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/ebb433b7-1644-4d88-b032-6c2914ae1341.jpg,
797,KOREAN,우장회관 화곡본동점,냉동삼겹살,10900.0,서울특별시 강서구 초록마을로 10 (화곡동) 1층,강서구,37.5446049743407,126.845252578863,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/264cd031-7442-4f18-875b-fc0f7112d448.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/275e571d-4217-453d-9c84-f4f2f4e62fdb.jpg,
798,CHINESE,육짬뽕,육짬뽕,9500.0,서울특별시 강서구 강서로 263-28 (내발산동) 1층,강서구,37.5494799814203,126.83460144284,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/45ad759a-abc7-4006-8e8d-426ea4fe152d.jpeg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/f1f3e2c7-c2db-47e5-bc2f-ca5c99370bd3.jpeg,
799,KOREAN,은하식당,김치찌개,8000.0,서울특별시 강서구 양천로49길 50 (가양동) 1층,강서구,37.5709101338388,126.84066770071,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/dc276ec9-7cf3-48f9-9ac0-fc7e212d4c17.jpg,,
800,KOREAN,응봉할매,설렁탕,8000.0,"서울특별시 강서구 공항대로 18-1 (공항동, 이스카이오피스텔) 101호",강서구,37.5609595311681,126.809129234237,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/51eba384-df78-494a-ae20-6a2eec17a27c.jpg,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/7d76fd78-df4a-4867-8fa6-ff7c264bbe31.jpg,
801,KOREAN,일오삼김밥,김밥,3500.0,서울특별시 강서구 허준로 16 (가양동) 1층,강서구,37.5703291249212,126.84346068548,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/78d11d6f-fb03-47b6-8063-25d95c7bf249.jpg,,
802,KOREAN,전주식당,가정식 백반,8000.0,서울특별시 강서구 우장산로15길 37 (화곡동) 1층,강서구,37.5547265220134,126.850790329353,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/cb49cd99-b316-42d0-92a7-dee13c8998ee.jpg,,
803,JAPANESE,조병관숙성회,모듬회,29500.0,서울특별시 강서구 화곡로58길 34 (화곡동) 1층,강서구,37.5526808984645,126.852728240876,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/d70f342b-0639-4c09-8ee4-fa77df346a5d.png,,
804,CHINESE,조선 마라탕,마라탕(400g),7200.0,서울특별시 강서구 양천로24길 99 (방화동) 1층,강서구,37.5688158454382,126.815418137185,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/99a81b58-4880-45a7-b76a-20463cfd4e0a.png,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/aef4ebc2-502c-4db0-a09a-87265ae5f7e7.png,
805,KOREAN,진마루,삼겹살(200g),15000.0,서울특별시 강서구 방화동로3길 50 (방화동) 1층,강서구,37.5644762180763,126.808247251995,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/5035fba2-98e0-4429-bc88-5b201cf0e64d.jpg,,
807,KOREAN,착한마녀김밥,돈가스,7500.0,"서울특별시 강서구 양천로 637 (염창동, 한마음삼성아파트) 상가동 105호",강서구,37.5544411536489,126.868589079778,https://eatssu-bucket.s3.ap-northeast-2.amazonaws.com/goodPriceStoreImg/514cad18-f73f-49cb-90dd-d4198fb69f09.jpg,,
